"word";"in documents";"total"
"fire_wave";1.0;1.0
"fire_wave_rocket";1.0;1.0
"firefight_dead";1.0;1.0
"firefight_dead_nine";1.0;1.0
"firefight_ongo";1.0;1.0
"firefight_ongo_involv";1.0;1.0
"firm_agreement";1.0;1.0
"firm_agreement_end";1.0;1.0
"first_eu";1.0;1.0
"first_eu_interfer";1.0;1.0
"first_integr";1.0;1.0
"first_integr_asean";1.0;1.0
"fish_troubl";1.0;1.0
"fish_troubl_water";1.0;1.0
"fish_villag";1.0;2.0
"fish_villag_negoti";1.0;1.0
"fish_villag_southern";1.0;1.0
"fisheri_cooper";1.0;1.0
"fisheri_cooper_anti";1.0;1.0
"fisheri_maritim";1.0;1.0
"fisheri_maritim_rescu";1.0;1.0
"fisherman_told";1.0;1.0
"fisherman_told_bbc";1.0;1.0
"fisherman_trust";1.0;1.0
"fisherman_trust_famili";1.0;1.0
"fishermen_number";1.0;1.0
"fishermen_number_harbor";1.0;1.0
"fitr_feast";1.0;1.0
"fitr_feast_ramadan";1.0;1.0
"flaunt_decis";1.0;1.0
"flaunt_decis_favor";1.0;1.0
"flaw_case";1.0;1.0
"flaw_case_u";1.0;1.0
"flaw_intellig";1.0;2.0
"flaw_intellig_lack";1.0;1.0
"flaw_intellig_underestim";1.0;1.0
"flex_observ";1.0;1.0
"flex_observ_said";1.0;1.0
"focus_legitimaci";1.0;1.0
"focus_legitimaci_u";1.0;1.0
"focus_militari";1.0;1.0
"focus_militari_oper";1.0;1.0
"focus_return";1.0;1.0
"focus_return_negoti";1.0;1.0
"follow_suit";1.0;1.0
"follow_suit_file";1.0;1.0
"foot_time";1.0;1.0
"foot_time_abl";1.0;1.0
"footprint_told";1.0;1.0
"footprint_told_ambassador";1.0;1.0
"forc_accept";1.0;1.0
"forc_accept_former";1.0;1.0
"forc_china";2.0;2.0
"forc_china_accept";1.0;1.0
"forc_china_granado";1.0;1.0
"forc_chines";3.0;3.0
"forc_chines_foreign";2.0;2.0
"forc_chines_presid";1.0;1.0
"forc_clark";1.0;1.0
"forc_clark_freeport";1.0;1.0
"forc_iraq";1.0;1.0
"forc_iraq_kill";1.0;1.0
"forc_northern";1.0;1.0
"forc_northern_provinc";1.0;1.0
"forc_said";1.0;1.0
"forc_said_document";1.0;1.0
"forc_speak";1.0;1.0
"forc_speak_report";1.0;1.0
"forc_vest";1.0;1.0
"forc_vest_stake";1.0;1.0
"forecast_ad";1.0;1.0
"forecast_ad_expert";1.0;1.0
"foreign_affair";5.0;6.0
"foreign_affair_depart";2.0;2.0
"foreign_affair_peopl";2.0;2.0
"foreign_affair_said";1.0;1.0
"foreign_affair_undersecretari";1.0;1.0
"foreign_filipino";1.0;1.0
"foreign_filipino_hostag";1.0;1.0
"foreign_forc";1.0;1.0
"foreign_forc_vest";1.0;1.0
"foreign_minist";3.0;5.0
"foreign_minist_liu";3.0;3.0
"foreign_minist_reaffirm";1.0;1.0
"foreign_ministri";7.0;9.0
"foreign_ministri_award";1.0;1.0
"foreign_ministri_said";3.0;3.0
"foreign_ministri_spokesman";4.0;4.0
"foreign_ministri_spokesperson";1.0;1.0
"foreign_polici";2.0;3.0
"foreign_polici_middl";1.0;1.0
"foreign_polici_polici";1.0;1.0
"foreign_polici_predecessor";1.0;1.0
"foreign_secretari";1.0;1.0
"foreign_secretari_perfecto";1.0;1.0
"foresight_wholli";1.0;1.0
"foresight_wholli_inadequ";1.0;1.0
"forg_cooper";1.0;1.0
"forg_cooper_benefici";1.0;1.0
"form_give";1.0;1.0
"form_give_take";1.0;1.0
"formal_peac";2.0;3.0
"formal_peac_process";1.0;1.0
"formal_peac_talk";1.0;2.0
"formal_resumpt";1.0;1.0
"formal_resumpt_peac";1.0;1.0
"former_chines";1.0;1.0
"former_chines_state";1.0;1.0
"former_dean";1.0;1.0
"former_dean_scienc";1.0;1.0
"former_diplomat";1.0;1.0
"former_diplomat_said";1.0;1.0
"former_gentleman";1.0;1.0
"former_gentleman_jose";1.0;1.0
"former_govern";1.0;1.0
"former_govern_offici";1.0;1.0
"former_leader";1.0;1.0
"former_leader_s";1.0;1.0
"former_minist";1.0;1.0
"former_minist_china";1.0;1.0
"former_philippin";15.0;21.0
"former_philippin_foreign";1.0;1.0
"former_philippin_govern";6.0;7.0
"former_philippin_presid";11.0;12.0
"former_philippin_senior";1.0;1.0
"former_presid";10.0;14.0
"former_presid_arroyo";1.0;1.0
"former_presid_benigno";3.0;3.0
"former_presid_china";1.0;1.0
"former_presid_fidel";5.0;6.0
"former_presid_gloria";1.0;1.0
"former_presid_jejomar";1.0;1.0
"former_presid_ran";1.0;1.0
"former_secretari";2.0;2.0
"former_secretari_general";2.0;2.0
"former_senat";1.0;1.0
"former_senat_ferdinand";1.0;1.0
"former_u";1.0;1.0
"former_u_s";1.0;1.0
"former_undersecretari";1.0;1.0
"former_undersecretari_philippin";1.0;1.0
"formul_intern";1.0;1.0
"formul_intern_communiti";1.0;1.0
"forthcom_arbitr";2.0;2.0
"forthcom_arbitr_rule";1.0;1.0
"forthcom_arbitr_south";1.0;1.0
"forward_engag";1.0;1.0
"forward_engag_counterpart";1.0;1.0
"forward_page";1.0;1.0
"forward_page_document";1.0;1.0
"foster_dual";1.0;1.0
"foster_dual_track";1.0;1.0
"foster_independ";1.0;1.0
"foster_independ_foreign";1.0;1.0
"foster_mutual";1.0;1.0
"foster_mutual_benefici";1.0;1.0
"found_anniversari";1.0;1.0
"found_anniversari_communist";1.0;1.0
"found_arbitr";1.0;1.0
"found_arbitr_worm";1.0;1.0
"found_british";1.0;1.0
"found_british_govern";1.0;1.0
"found_chairman";1.0;1.0
"found_chairman_jose";1.0;1.0
"found_museum";1.0;1.0
"found_museum_fish";1.0;1.0
"found_negoti";1.0;1.0
"found_negoti_tabl";1.0;1.0
"found_prime";1.0;1.0
"found_prime_minist";1.0;1.0
"found_principl";1.0;1.0
"found_principl_perman";1.0;1.0
"foundat_rio";1.0;1.0
"foundat_rio_de";1.0;1.0
"fourth_countri";1.0;1.0
"fourth_countri_s";1.0;1.0
"framework_said";1.0;1.0
"framework_said_ad";1.0;1.0
"free_hospit";1.0;1.0
"free_hospit_detent";1.0;1.0
"free_navig";1.0;1.0
"free_navig_action";1.0;1.0
"freed_arroyo";1.0;1.0
"freed_arroyo_pardon";1.0;1.0
"freedom_fals";1.0;1.0
"freedom_fals_malici";1.0;1.0
"freedom_navig";3.0;3.0
"freedom_navig_oper";1.0;1.0
"freedom_navig_overflight";2.0;2.0
"freeport_pampanga";1.0;1.0
"freeport_pampanga_time";1.0;1.0
"french_sinologu";1.0;1.0
"french_sinologu_pierr";1.0;1.0
"frequent_headlin";1.0;1.0
"frequent_headlin_suggest";1.0;1.0
"frequent_south";1.0;1.0
"frequent_south_china";1.0;1.0
"frequent_visit";1.0;1.0
"frequent_visit_aircraft";1.0;1.0
"fresh_water";1.0;1.0
"fresh_water_wrong";1.0;1.0
"friday_dutert";1.0;1.0
"friday_dutert_said";1.0;1.0
"friday_night";1.0;1.0
"friday_night_dutert";1.0;1.0
"friday_philippin";1.0;1.0
"friday_philippin_continu";1.0;1.0
"friday_xinhua";1.0;1.0
"friday_xinhua_zha";1.0;1.0
"friend_cultur";1.0;1.0
"friend_cultur_partner";1.0;1.0
"friend_former";1.0;1.0
"friend_former_senat";1.0;1.0
"friend_generat";1.0;1.0
"friend_generat_territori";1.0;1.0
"friend_good";1.0;1.0
"friend_good_neighbor";1.0;1.0
"friend_negoti";1.0;1.0
"friend_negoti_sovereign";1.0;1.0
"friend_relat";1.0;1.0
"friend_relat_econom";1.0;1.0
"friend_relationship";1.0;1.0
"friend_relationship_beij";1.0;1.0
"friend_remain";1.0;1.0
"friend_remain_friend";1.0;1.0
"friend_tie";1.0;1.0
"friend_tie_china";1.0;1.0
"friendship_group";1.0;2.0
"friendship_group_european";1.0;2.0
"friendship_neighbor";1.0;1.0
"friendship_neighbor_countri";1.0;1.0
"frigat_yuncheng";1.0;1.0
"frigat_yuncheng_launch";1.0;1.0
"front_cpp";2.0;2.0
"front_cpp_npa";2.0;2.0
"front_send";1.0;1.0
"front_send_warship";1.0;1.0
"front_unit";1.0;1.0
"front_unit_state";1.0;1.0
"full_complianc";1.0;1.0
"full_complianc_declar";1.0;1.0
"full_stori";5.0;11.0
"full_stori_background";1.0;1.0
"full_stori_commentari";1.0;2.0
"full_stori_countri";1.0;1.0
"full_stori_full";1.0;1.0
"full_stori_spotlight";1.0;1.0
"full_text";2.0;5.0
"full_text_chines";2.0;2.0
"full_text_statement";1.0;3.0
"fulli_histor";1.0;1.0
"fulli_histor_fact";1.0;1.0
"fulli_respect";1.0;1.0
"fulli_respect_intern";1.0;1.0
"fund_financ";1.0;1.0
"fund_financ_develop";1.0;1.0
"fund_state";1.0;1.0
"fund_state_run";1.0;1.0
"fund_technic";1.0;1.0
"fund_technic_advantag";1.0;1.0
"fundament_interest";1.0;1.0
"fundament_interest_peopl";1.0;1.0
"fundament_principl";1.0;1.0
"fundament_principl_arbitr";1.0;1.0
"fundament_resolv";1.0;1.0
"fundament_resolv_deal";1.0;1.0
"further_call";1.0;1.0
"further_call_china";1.0;1.0
"further_cite";1.0;1.0
"further_cite_asian";1.0;1.0
"further_discuss";1.0;1.0
"further_discuss_administr";1.0;1.0
"further_point";1.0;1.0
"further_point_china";1.0;1.0
"furthermor_china";1.0;1.0
"furthermor_china_exclud";1.0;1.0
"furthermor_stress";1.0;1.0
"furthermor_stress_countri";1.0;1.0
"futur_abl";1.0;1.0
"futur_abl_leadership";1.0;1.0
"futur_effort";1.0;1.0
"futur_effort_resolv";1.0;1.0
"futur_philippin";1.0;1.0
"futur_philippin_china";1.0;1.0
"futur_zhao";1.0;1.0
"futur_zhao_said";1.0;1.0
"g_island";1.0;1.0
"g_island_low";1.0;1.0
"gain_china";1.0;1.0
"gain_china_unit";1.0;1.0
"gain_closer";1.0;1.0
"gain_closer_relationship";1.0;1.0
"game_held";1.0;1.0
"game_held_rio";1.0;1.0
"game_kept";1.0;1.0
"game_kept_increas";1.0;1.0
"game_rio";1.0;1.0
"game_rio_de";1.0;1.0
"gas_emiss";1.0;2.0
"gas_emiss_maintain";1.0;1.0
"gas_emiss_percent";1.0;1.0
"gasolin_push";1.0;1.0
"gasolin_push_wall";1.0;1.0
"gather_govern";1.0;1.0
"gather_govern_troop";1.0;1.0
"gave_green";1.0;1.0
"gave_green_light";1.0;1.0
"gdp_compar";1.0;1.0
"gdp_compar_year";1.0;1.0
"gdp_propos";1.0;1.0
"gdp_propos_budget";1.0;1.0
"gen_eduardo";1.0;1.0
"gen_eduardo_ano";1.0;1.0
"gen_ricardo";1.0;1.0
"gen_ricardo_visaya";1.0;1.0
"general_alleg";1.0;1.0
"general_alleg_protector";1.0;1.0
"general_dutert";1.0;1.0
"general_dutert_said";1.0;1.0
"general_hope";1.0;1.0
"general_hope_see";1.0;1.0
"general_intern";1.0;1.0
"general_intern_law";1.0;1.0
"general_maritim";2.0;2.0
"general_maritim_ocean";2.0;2.0
"general_public";1.0;1.0
"general_public_name";1.0;1.0
"general_ronald";1.0;1.0
"general_ronald_de";1.0;1.0
"generat_entitl";1.0;1.0
"generat_entitl_island";1.0;1.0
"generat_fishermen";1.0;1.0
"generat_fishermen_number";1.0;1.0
"generat_territori";1.0;1.0
"generat_territori_disput";1.0;1.0
"gentleman_jose";1.0;1.0
"gentleman_jose_miguel";1.0;1.0
"geopolit_perspect";1.0;1.0
"geopolit_perspect_necessari";1.0;1.0
"gestur_break";1.0;1.0
"gestur_break_ice";1.0;1.0
"gestur_countri";1.0;1.0
"gestur_countri_readi";1.0;1.0
"gestur_given";1.0;1.0
"gestur_given_peopl";1.0;1.0
"get_bilater";1.0;1.0
"get_bilater_tie";1.0;1.0
"getulio_varga";1.0;1.0
"getulio_varga_foundat";1.0;1.0
"girado_head";1.0;1.0
"girado_head_bueno";1.0;1.0
"give_law";1.0;1.0
"give_law_right";1.0;1.0
"give_robredo";1.0;1.0
"give_robredo_cabinet";1.0;1.0
"give_safe";1.0;1.0
"give_safe_conduct";1.0;1.0
"give_take";1.0;1.0
"give_take_lot";1.0;1.0
"give_undertak";1.0;1.0
"give_undertak_bind";1.0;1.0
"given_peopl";1.0;1.0
"given_peopl_bit";1.0;1.0
"given_right";1.0;1.0
"given_right_deserv";1.0;1.0
"given_support";1.0;1.0
"given_support_peac";1.0;1.0
"global_domin";1.0;1.0
"global_domin_further";1.0;1.0
"global_power";1.0;1.0
"global_power_mispercept";1.0;1.0
"gloria_macapag";1.0;2.0
"gloria_macapag_arroyo";1.0;2.0
"go_bloodi";1.0;1.0
"go_bloodi_fight";1.0;1.0
"go_china";2.0;2.0
"go_china_bilater";1.0;1.0
"go_china_start";1.0;1.0
"go_consult";1.0;1.0
"go_consult_lead";1.0;1.0
"go_dutert";1.0;1.0
"go_dutert_joke";1.0;1.0
"go_hagu";1.0;1.0
"go_hagu_broke";1.0;1.0
"go_hand";1.0;1.0
"go_hand_hand";1.0;1.0
"go_inadequ";1.0;1.0
"go_inadequ_institut";1.0;1.0
"go_previous";1.0;1.0
"go_previous_agreement";1.0;1.0
"go_tri";1.0;1.0
"go_tri_stymi";1.0;1.0
"go_war";3.0;3.0
"go_war_china";1.0;1.0
"go_war_iraq";1.0;1.0
"go_war_refer";1.0;1.0
"goal_end";1.0;1.0
"goal_end_abu";1.0;1.0
"goal_intern";1.0;1.0
"goal_intern_institut";1.0;1.0
"goal_mutual";1.0;1.0
"goal_mutual_benefit";1.0;1.0
"goe_starter";1.0;1.0
"goe_starter_manila";1.0;1.0
"golden_age";1.0;1.0
"golden_age_countri";1.0;1.0
"golden_opportun";1.0;1.0
"golden_opportun_develop";1.0;1.0
"golf_tabl";1.0;1.0
"golf_tabl_tenni";1.0;1.0
"gone_hagu";1.0;1.0
"gone_hagu_nirj";1.0;1.0
"good_china";1.0;1.0
"good_china_philippin";1.0;1.0
"good_exampl";1.0;2.0
"good_exampl_southeast";1.0;2.0
"good_govern";1.0;1.0
"good_govern_talk";1.0;1.0
"good_neighbor";1.0;1.0
"good_neighbor_allow";1.0;1.0
"good_obey";1.0;1.0
"good_obey_intern";1.0;1.0
"good_reach";1.0;1.0
"good_reach_age";1.0;1.0
"good_relat";1.0;1.0
"good_relat_forthcom";1.0;1.0
"good_start";1.0;1.0
"good_start_point";1.0;1.0
"good_tie";1.0;1.0
"good_tie_china";1.0;1.0
"got_excel";1.0;1.0
"got_excel_trust";1.0;1.0
"gov_t";1.0;1.0
"gov_t_statement";1.0;1.0
"govern_affair";1.0;1.0
"govern_affair_statement";1.0;1.0
"govern_agenc";2.0;2.0
"govern_agenc_custom";1.0;1.0
"govern_agenc_depart";1.0;1.0
"govern_approv";1.0;1.0
"govern_approv_coal";1.0;1.0
"govern_assert";1.0;1.0
"govern_assert_philippin";1.0;1.0
"govern_award";2.0;2.0
"govern_award_issu";2.0;2.0
"govern_base";1.0;1.0
"govern_base_decis";1.0;1.0
"govern_capac";1.0;1.0
"govern_capac_build";1.0;1.0
"govern_china";1.0;1.0
"govern_china_s";1.0;1.0
"govern_decad";2.0;2.0
"govern_discard";1.0;1.0
"govern_discard_wrongdo";1.0;1.0
"govern_dutert";2.0;2.0
"govern_dutert_administr";1.0;1.0
"govern_dutert_promis";1.0;1.0
"govern_employe";1.0;2.0
"govern_employe_power";1.0;1.0
"govern_employe_undergo";1.0;1.0
"govern_enditem";1.0;1.0
"govern_eye";1.0;1.0
"govern_eye_trillion";1.0;1.0
"govern_fight";3.0;3.0
"govern_fight_abu";2.0;2.0
"govern_fight_crimin";1.0;1.0
"govern_financi";1.0;1.0
"govern_financi_manag";1.0;1.0
"govern_former";3.0;3.0
"govern_former_philippin";3.0;3.0
"govern_govern";1.0;1.0
"govern_govern_take";1.0;1.0
"govern_issu";1.0;1.0
"govern_issu_final";1.0;1.0
"govern_leftist";1.0;1.0
"govern_leftist_rebel";1.0;1.0
"govern_liu";1.0;2.0
"govern_liu_said";1.0;1.0
"govern_liu_urg";1.0;1.0
"govern_lu";1.0;1.0
"govern_lu_restat";1.0;1.0
"govern_mandatori";1.0;1.0
"govern_mandatori_drug";1.0;1.0
"govern_offici";6.0;6.0
"govern_offici_alleg";1.0;1.0
"govern_offici_said";4.0;4.0
"govern_offici_wednesday";1.0;1.0
"govern_philippin";1.0;1.0
"govern_philippin_think";1.0;1.0
"govern_proper";1.0;1.0
"govern_proper_settl";1.0;1.0
"govern_provinc";1.0;1.0
"govern_provinc_basilan";1.0;1.0
"govern_relat";1.0;1.0
"govern_relat_nation";1.0;1.0
"govern_resolv";1.0;1.0
"govern_resolv_disput";1.0;1.0
"govern_rodrigo";1.0;1.0
"govern_rodrigo_dutert";1.0;1.0
"govern_s";2.0;2.0
"govern_s_overarch";1.0;1.0
"govern_s_point";1.0;1.0
"govern_said";1.0;1.0
"govern_said_ad";1.0;1.0
"govern_set";1.0;1.0
"govern_set_hold";1.0;1.0
"govern_show";1.0;1.0
"govern_show_sincer";1.0;1.0
"govern_soldier";1.0;1.0
"govern_soldier_intensifi";1.0;1.0
"govern_south";1.0;1.0
"govern_south_china";1.0;1.0
"govern_start";1.0;1.0
"govern_start_reconnect";1.0;1.0
"govern_take";1.0;1.0
"govern_take_concret";1.0;1.0
"govern_talk";1.0;1.0
"govern_talk_leftist";1.0;1.0
"govern_tri";1.0;1.0
"govern_tri_clean";1.0;1.0
"govern_troop";1.0;1.0
"govern_troop_focus";1.0;1.0
"govern_unilater";1.0;1.0
"govern_unilater_file";1.0;1.0
"govern_unit";1.0;1.0
"govern_unit_state";1.0;1.0
"govern_wednesday";1.0;1.0
"govern_wednesday_issu";1.0;1.0
"govern_whi";1.0;1.0
"govern_whi_push";1.0;1.0
"govern_worker";1.0;1.0
"govern_worker_proper";1.0;1.0
"graft_court";1.0;1.0
"graft_court_convict";1.0;1.0
"granado_believ";1.0;1.0
"granado_believ_arriv";1.0;1.0
"granado_coordin";1.0;1.0
"granado_coordin_asia";1.0;1.0
"granado_said";1.0;1.0
"granado_said_relat";1.0;1.0
"grant_amnesti";1.0;2.0
"grant_amnesti_lay";1.0;1.0
"grant_amnesti_leftist";1.0;1.0
"grant_former";1.0;1.0
"grant_former_leader";1.0;1.0
"grant_temporari";1.0;1.0
"grant_temporari_liberti";1.0;1.0
"great_accuraci";1.0;1.0
"great_accuraci_profil";1.0;1.0
"great_britain";1.0;1.0
"great_britain_u";1.0;1.0
"great_import";1.0;1.0
"great_import_measur";1.0;1.0
"great_leap";1.0;1.0
"great_leap_understand";1.0;1.0
"great_posit";1.0;1.0
"great_posit_chang";1.0;1.0
"greater_doubl";1.0;1.0
"greater_doubl_standard";1.0;1.0
"greater_trust";1.0;1.0
"greater_trust_confid";1.0;1.0
"green_light";1.0;1.0
"green_light_war";1.0;1.0
"greenhous_emiss";1.0;1.0
"greenhous_emiss_dutert";1.0;1.0
"greenhous_gas";1.0;2.0
"greenhous_gas_emiss";1.0;2.0
"greet_celebr";1.0;1.0
"greet_celebr_eid";1.0;1.0
"gross_domest";1.0;1.0
"gross_domest_product";1.0;1.0
"ground_fundament";1.0;1.0
"ground_fundament_principl";1.0;1.0
"ground_said";1.0;1.0
"ground_said_note";1.0;1.0
"ground_unit";1.0;1.0
"ground_unit_tan";1.0;1.0
"group_abu";1.0;1.0
"group_abu_sayyaf";1.0;1.0
"group_asg";1.0;1.0
"group_asg_skirmish";1.0;1.0
"group_bog";1.0;1.0
"group_bog_administr";1.0;1.0
"group_countri";1.0;1.0
"group_countri_relat";1.0;1.0
"group_european";1.0;2.0
"group_european_parliament";1.0;2.0
"group_known";1.0;1.0
"group_known_behead";1.0;1.0
"group_maj";1.0;1.0
"group_maj_filemon";1.0;1.0
"group_member";2.0;2.0
"group_member_south";1.0;1.0
"group_member_state";1.0;1.0
"group_number";2.0;2.0
"group_number_bandit";2.0;2.0
"group_philippin";1.0;1.0
"group_philippin_govern";1.0;1.0
"group_said";1.0;1.0
"group_said_tan";1.0;1.0
"group_seven";1.0;1.0
"group_seven_meet";1.0;1.0
"group_sulu";1.0;1.0
"group_sulu_basilan";1.0;1.0
"growth_china";1.0;1.0
"growth_china_make";1.0;1.0
"growth_develop";1.0;1.0
"growth_develop_dutert";1.0;1.0
"growth_heartbreak";1.0;1.0
"growth_heartbreak_see";1.0;1.0
"growth_reduc";1.0;1.0
"growth_reduc_poverti";1.0;1.0
"guarante_privat";1.0;1.0
"guarante_privat_sector";1.0;1.0
"guarante_provid";1.0;1.0
"guarante_provid_safe";1.0;1.0
"guard_ship";1.0;1.0
"guard_ship_area";1.0;1.0
"guard_support";1.0;1.0
"guard_support_philippin";1.0;1.0
"guid_display";1.0;1.0
"guid_display_fact";1.0;1.0
"guid_missil";1.0;1.0
"guid_missil_destroy";1.0;1.0
"guid_navig";1.0;1.0
"guid_navig_south";1.0;1.0
"guid_principl";1.0;1.0
"guid_principl_i";1.0;1.0
"guoqiang_deputi";1.0;1.0
"guoqiang_deputi_director";1.0;1.0
"gustavo_girado";1.0;1.0
"gustavo_girado_head";1.0;1.0
"guy_driven";1.0;1.0
"guy_driven_desper";1.0;1.0
"ha_set";1.0;1.0
"ha_set_bad";1.0;1.0
"hagu_announc";1.0;1.0
"hagu_announc_award";1.0;1.0
"hagu_aquino";1.0;1.0
"hagu_aquino_becom";1.0;1.0
"hagu_broke";1.0;1.0
"hagu_broke_countri";1.0;1.0
"hagu_cabinet";1.0;1.0
"hagu_cabinet_meet";1.0;1.0
"hagu_issu";2.0;2.0
"hagu_issu_award";2.0;2.0
"hagu_like";1.0;1.0
"hagu_like_stir";1.0;1.0
"hagu_nirj";1.0;1.0
"hagu_nirj_deva";1.0;1.0
"hagu_said";1.0;1.0
"hagu_said_week";1.0;1.0
"hagu_set";1.0;1.0
"hagu_set_announc";1.0;1.0
"hagu_south";1.0;1.0
"hagu_south_china";1.0;1.0
"hagu_yasay";1.0;1.0
"hagu_yasay_said";1.0;1.0
"hail_tuesday";1.0;1.0
"hail_tuesday_decis";1.0;1.0
"hainan_citi";1.0;1.0
"hainan_citi_s";1.0;1.0
"hainan_island";1.0;2.0
"hainan_island_xisha";1.0;2.0
"hainan_provinci";1.0;1.0
"hainan_provinci_museum";1.0;1.0
"hainan_reli";1.0;1.0
"hainan_reli_ancient";1.0;1.0
"half_centuri";1.0;1.0
"half_centuri_asean";1.0;1.0
"half_statement";1.0;1.0
"half_statement_said";1.0;1.0
"hamper_futur";1.0;1.0
"hamper_futur_effort";1.0;1.0
"hand_hand";1.0;1.0
"hand_hand_mutual";1.0;1.0
"hand_juli";1.0;1.0
"hand_juli_mean";1.0;1.0
"hand_mutual";1.0;1.0
"hand_mutual_respect";1.0;1.0
"hand_rule";1.0;1.0
"hand_rule_sea";1.0;1.0
"hand_tribun";1.0;1.0
"hand_tribun_compil";1.0;1.0
"handl_south";2.0;2.0
"handl_south_china";2.0;2.0
"hao_china";1.0;1.0
"hao_china_philippin";1.0;1.0
"happen_consequ";1.0;1.0
"happen_consequ_award";1.0;1.0
"happen_libya";1.0;1.0
"happen_libya_look";1.0;1.0
"happen_middl";1.0;2.0
"happen_middl_east";1.0;2.0
"happen_syria";1.0;1.0
"happen_syria_children";1.0;1.0
"happi_richard";1.0;1.0
"happi_richard_heydarian";1.0;1.0
"harbor_hainan";1.0;1.0
"harbor_hainan_reli";1.0;1.0
"harbor_nicaragua";1.0;1.0
"harbor_nicaragua_illeg";1.0;1.0
"harm_fundament";1.0;1.0
"harm_fundament_interest";1.0;1.0
"harmoni_tranquil";1.0;1.0
"harmoni_tranquil_tropic";1.0;1.0
"head_bueno";1.0;1.0
"head_bueno_air";1.0;1.0
"head_hous";1.0;2.0
"head_hous_agenc";1.0;1.0
"head_hous_urban";1.0;1.0
"headlin_suggest";1.0;1.0
"headlin_suggest_china";1.0;1.0
"health_educ";1.0;1.0
"health_educ_strengthen";1.0;1.0
"healthi_develop";1.0;1.0
"healthi_develop_relat";1.0;1.0
"hear_bbc";1.0;1.0
"hear_bbc_report";1.0;1.0
"heard_case";1.0;1.0
"heard_case_render";1.0;1.0
"heart_virtu";1.0;1.0
"heart_virtu_honesti";1.0;1.0
"heartbreak_see";1.0;1.0
"heartbreak_see_revers";1.0;1.0
"heartwarm_presid";1.0;1.0
"heartwarm_presid_fact";1.0;1.0
"heavi_firefight";1.0;1.0
"heavi_firefight_ongo";1.0;1.0
"hegemoni_asian";1.0;1.0
"hegemoni_asian_pacif";1.0;1.0
"hegemoni_region";1.0;1.0
"hegemoni_region_contain";1.0;1.0
"held_aug";1.0;1.0
"held_aug_oslo";1.0;1.0
"held_former";1.0;1.0
"held_former_presid";1.0;1.0
"held_monday";2.0;2.0
"held_monday_govern";1.0;1.0
"held_monday_highlight";1.0;1.0
"held_rio";1.0;1.0
"held_rio_de";1.0;1.0
"held_slew";1.0;1.0
"held_slew_joint";1.0;1.0
"held_thursday";1.0;1.0
"held_thursday_morn";1.0;1.0
"helicopt_held";1.0;1.0
"helicopt_held_thursday";1.0;1.0
"help_administr";1.0;1.0
"help_administr_increas";1.0;1.0
"help_athlet";1.0;1.0
"help_athlet_improv";1.0;1.0
"help_britain";1.0;1.0
"help_britain_s";1.0;1.0
"help_build";1.0;1.0
"help_build_deeper";1.0;1.0
"help_dialogu";1.0;1.0
"help_dialogu_parti";1.0;1.0
"help_disput";1.0;1.0
"help_disput_undermin";1.0;1.0
"help_dutert";1.0;1.0
"help_dutert_administr";1.0;1.0
"help_institut";1.0;1.0
"help_institut_progress";1.0;1.0
"help_keep";1.0;1.0
"help_keep_peac";1.0;1.0
"help_maintain";1.0;1.0
"help_maintain_peac";1.0;1.0
"help_polic";1.0;1.0
"help_polic_campaign";1.0;1.0
"help_resolv";1.0;1.0
"help_resolv_conflict";1.0;1.0
"help_side";1.0;1.0
"help_side_find";1.0;1.0
"help_solv";1.0;1.0
"help_solv_disput";1.0;1.0
"help_start";4.0;5.0
"help_start_talk";4.0;5.0
"help_u";2.0;2.0
"help_u_s";2.0;2.0
"help_uplift";1.0;1.0
"help_uplift_athlet";1.0;1.0
"henc_philippin";1.0;1.0
"henc_philippin_request";1.0;1.0
"heyadarian_said";1.0;1.0
"heyadarian_said_dutert";1.0;1.0
"heydarian_associ";1.0;1.0
"heydarian_associ_professor";1.0;1.0
"heydarian_said";1.0;1.0
"heydarian_said_said";1.0;1.0
"hidden_agenda";1.0;1.0
"hidden_agenda_repeat";1.0;1.0
"hide_fact";1.0;1.0
"hide_fact_disput";1.0;1.0
"higher_year";1.0;1.0
"higher_year_s";1.0;1.0
"highest_alloc";1.0;1.0
"highest_alloc_year";1.0;1.0
"highlight_china";1.0;1.0
"highlight_china_philippin";1.0;1.0
"hijack_group";1.0;1.0
"hijack_group_seven";1.0;1.0
"hillari_clinton";1.0;1.0
"hillari_clinton_declar";1.0;1.0
"histor_bay";2.0;2.0
"histor_bay_histor";1.0;1.0
"histor_bay_titl";1.0;1.0
"histor_fact";6.0;6.0
"histor_fact_accord";4.0;4.0
"histor_fact_colon";1.0;1.0
"histor_fact_line";1.0;1.0
"histor_interest";1.0;1.0
"histor_interest_explain";1.0;1.0
"histor_jurisprudenti";1.0;1.0
"histor_jurisprudenti_evid";1.0;1.0
"histor_ownership";1.0;1.0
"histor_ownership_show";1.0;1.0
"histor_philosoph";1.0;1.0
"histor_philosoph_professor";1.0;1.0
"histor_record";1.0;1.0
"histor_record_western";1.0;1.0
"histor_relev";1.0;1.0
"histor_relev_job";1.0;1.0
"histor_right";4.0;7.0
"histor_right_compli";1.0;1.0
"histor_right_hong";1.0;1.0
"histor_right_nansha";1.0;1.0
"histor_right_south";3.0;4.0
"histori_china";1.0;1.0
"histori_china_good";1.0;1.0
"histori_militari";1.0;1.0
