"word";"in documents";"total"
"lack_budget";1.0;1.0
"lack_budget_build";1.0;1.0
"laid_build";1.0;1.0
"laid_build_structur";1.0;1.0
"lament_previous";1.0;1.0
"lament_previous_philippin";1.0;1.0
"land_exercis";1.0;1.0
"land_exercis_live";1.0;1.0
"land_sea";1.0;1.0
"land_sea_capabl";1.0;1.0
"landscap_davao";1.0;1.0
"landscap_davao_citi";1.0;1.0
"lane_terror";1.0;1.0
"lane_terror_threat";1.0;1.0
"lao_embassi";2.0;2.0
"lao_embassi_china";2.0;2.0
"lao_make";1.0;1.0
"lao_make_plan";1.0;1.0
"lao_senior";1.0;1.0
"lao_senior_diplomat";1.0;1.0
"larg_depend";1.0;1.0
"larg_depend_unit";1.0;1.0
"largest_militari";1.0;1.0
"largest_militari_reserv";1.0;1.0
"lash_critic";1.0;1.0
"lash_critic_intens";1.0;1.0
"last_peac";1.0;1.0
"last_peac_continu";1.0;1.0
"late_friday";1.0;1.0
"late_friday_afternoon";1.0;1.0
"late_king";1.0;1.0
"late_king_world";1.0;1.0
"late_presid";1.0;1.0
"late_presid_ferdinand";1.0;1.0
"late_week";1.0;1.0
"late_week_open";1.0;1.0
"laur_nueva";1.0;1.0
"laur_nueva_ecija";1.0;1.0
"law_abus";1.0;1.0
"law_abus_arbitr";1.0;1.0
"law_china";2.0;2.0
"law_china_express";2.0;2.0
"law_disrupt";1.0;1.0
"law_disrupt_peac";1.0;1.0
"law_enforc";1.0;2.0
"law_enforc_drug";1.0;1.0
"law_enforc_kill";1.0;1.0
"law_includ";3.0;4.0
"law_includ_charter";2.0;2.0
"law_includ_unclo";2.0;2.0
"law_regul";2.0;2.0
"law_regul_intern";2.0;2.0
"lay_foundat";1.0;1.0
"lay_foundat_normal";1.0;1.0
"leader_abl";1.0;1.0
"leader_abl_sit";1.0;1.0
"leader_address";1.0;1.0
"leader_address_urgent";1.0;1.0
"leader_asean";2.0;2.0
"leader_asean_relat";2.0;2.0
"leader_aug";1.0;1.0
"leader_aug_tribun";1.0;1.0
"leader_baffl";1.0;1.0
"leader_baffl_japan";1.0;1.0
"leader_china";3.0;3.0
"leader_china_fix";1.0;1.0
"leader_china_visit";2.0;2.0
"leader_deserv";1.0;1.0
"leader_deserv_militari";1.0;1.0
"leader_dutert";1.0;1.0
"leader_dutert_plan";1.0;1.0
"leader_fail";1.0;1.0
"leader_fail_afraid";1.0;1.0
"leader_hold";1.0;1.0
"leader_hold_offici";1.0;1.0
"leader_includ";1.0;1.0
"leader_includ_secur";1.0;1.0
"leader_japan";1.0;1.0
"leader_japan_support";1.0;1.0
"leader_lao";1.0;1.0
"leader_lao_make";1.0;1.0
"leader_local";2.0;2.0
"leader_local_level";2.0;2.0
"leader_manila";1.0;1.0
"leader_manila_fierc";1.0;1.0
"leader_met";1.0;1.0
"leader_met_vientian";1.0;1.0
"leader_pledg";1.0;1.0
"leader_pledg_peac";1.0;1.0
"leader_talk";1.0;1.0
"leader_talk_china";1.0;1.0
"leader_tour";1.0;1.0
"leader_tour_beij";1.0;1.0
"leader_washington";1.0;1.0
"leader_washington_s";1.0;1.0
"leagu_filipino";1.0;1.0
"leagu_filipino_women";1.0;1.0
"learn_respect";1.0;1.0
"learn_respect_stop";1.0;1.0
"leash_want";1.0;1.0
"leash_want_foreign";1.0;1.0
"leav_brunei";1.0;1.0
"leav_brunei_dutert";1.0;1.0
"leav_countri";1.0;1.0
"leav_countri_quot";1.0;1.0
"leav_tokyo";1.0;1.0
"leav_tokyo_dutert";1.0;1.0
"led_bilater";1.0;1.0
"led_bilater_tie";1.0;1.0
"legisl_organ";2.0;2.0
"legisl_organ_polit";2.0;2.0
"legisl_zhang";1.0;1.0
"legisl_zhang_dejiang";1.0;1.0
"legitim_right";2.0;2.0
"legitim_right_interest";2.0;2.0
"let_go";1.0;1.0
"let_go_disguis";1.0;1.0
"level_exchang";2.0;2.0
"level_exchang_promot";2.0;2.0
"level_legisl";2.0;2.0
"level_legisl_organ";2.0;2.0
"level_said";1.0;1.0
"level_said_japan";1.0;1.0
"level_side";2.0;2.0
"level_side_agre";2.0;2.0
"leverag_complementar";2.0;2.0
"leverag_complementar_continu";2.0;2.0
"li_expect";1.0;1.0
"li_expect_year";1.0;1.0
"li_keqiang";3.0;3.0
"li_keqiang_premier";2.0;2.0
"li_keqiang_top";1.0;1.0
"li_mingjiang";1.0;1.0
"li_mingjiang_associ";1.0;1.0
"light_core";2.0;2.0
"light_core_human";2.0;2.0
"light_prioriti";1.0;1.0
"light_prioriti_experi";1.0;1.0
"like_releas";1.0;1.0
"like_releas_spokesperson";1.0;1.0
"lila_pilipina";1.0;3.0
"lila_pilipina_campaign";1.0;1.0
"lila_pilipina_leagu";1.0;1.0
"lila_pilipina_organ";1.0;1.0
"lim_jock";1.0;1.0
"lim_jock_seng";1.0;1.0
"lim_retir";1.0;1.0
"lim_retir_polit";1.0;1.0
"lim_said";1.0;1.0
"lim_said_china";1.0;1.0
"line_fraud";2.0;2.0
"line_fraud_cybercrim";2.0;2.0
"link_common";1.0;1.0
"link_common_heritag";1.0;1.0
"list_annex";2.0;2.0
"list_annex_side";2.0;2.0
"list_kind";1.0;2.0
"list_kind_assist";1.0;2.0
"list_memorandum";2.0;2.0
"list_memorandum_understand";2.0;2.0
"list_sign";2.0;2.0
"list_sign_cooper";2.0;2.0
"liu_chang";1.0;1.0
"liu_chang_philippin";1.0;1.0
"live_fire";1.0;1.0
"live_fire_train";1.0;1.0
"live_healthi";1.0;1.0
"live_healthi_live";1.0;1.0
"live_properti";2.0;2.0
"live_properti_sea";2.0;2.0
"live_see";1.0;1.0
"live_see_day";1.0;1.0
"live_smart";1.0;1.0
"live_smart_innov";1.0;1.0
"live_trust";1.0;1.0
"live_trust_societi";1.0;1.0
"loan_aid";1.0;1.0
"loan_aid_invest";1.0;1.0
"loan_develop";2.0;2.0
"loan_develop_side";2.0;2.0
"loan_improv";1.0;1.0
"loan_improv_philippin";1.0;1.0
"loan_invest";2.0;2.0
"loan_invest_secur";2.0;2.0
"loan_preferenti";2.0;2.0
"loan_preferenti_buyer";2.0;2.0
"lobbi_govern";1.0;1.0
"lobbi_govern_marco";1.0;1.0
"local_currenc";2.0;2.0
"local_currenc_settlement";2.0;2.0
"local_govern";1.0;1.0
"local_govern_unit";1.0;1.0
"local_level";3.0;4.0
"local_level_legisl";2.0;2.0
"local_level_side";2.0;2.0
"local_news";1.0;1.0
"local_news_websit";1.0;1.0
"local_report";1.0;1.0
"local_report_japan";1.0;1.0
"locat_militari";1.0;1.0
"locat_militari_s";1.0;1.0
"lola_free";1.0;1.0
"lola_free_grandmoth";1.0;1.0
"longer_live";1.0;1.0
"longer_live_see";1.0;1.0
"longest_reign";1.0;1.0
"longest_reign_monarch";1.0;1.0
"look_busi";1.0;1.0
"look_busi_countri";1.0;1.0
"look_forward";5.0;6.0
"look_forward_discuss";1.0;1.0
"look_forward_meet";1.0;1.0
"look_forward_visit";1.0;1.0
"look_forward_welcom";2.0;2.0
"look_forward_work";1.0;1.0
"look_friend";1.0;1.0
"look_friend_china";1.0;1.0
"look_includ";1.0;1.0
"look_includ_area";1.0;1.0
"look_kill";1.0;1.0
"look_kill_law";1.0;1.0
"lorenazana_make";1.0;1.0
"lorenazana_make_prepar";1.0;1.0
"lorenzana_beij";1.0;1.0
"lorenzana_beij_philippin";1.0;1.0
"lorenzana_friday";1.0;1.0
"lorenzana_friday_lorenzana";1.0;1.0
"lorenzana_make";1.0;1.0
"lorenzana_make_prepar";1.0;1.0
"lorenzana_said";1.0;1.0
"lorenzana_said_presid";1.0;1.0
"low_build";1.0;1.0
"low_build_solid";1.0;1.0
"low_due";1.0;1.0
"low_due_farcic";1.0;1.0
"lu_kang";3.0;3.0
"lu_kang_made";2.0;2.0
"lu_kang_said";1.0;1.0
"lu_said";1.0;4.0
"lu_said_china";1.0;1.0
"lu_said_cite";1.0;1.0
"lu_said_routin";1.0;1.0
"lulli_miura";1.0;1.0
"lulli_miura_scholar";1.0;1.0
"machineri_further";2.0;2.0
"machineri_further_develop";2.0;2.0
"made_announc";1.0;1.0
"made_announc_wednesday";1.0;1.0
"made_clear";1.0;1.0
"made_clear_statement";1.0;1.0
"made_comment";1.0;1.0
"made_comment_talk";1.0;1.0
"made_earlier";1.0;1.0
"made_earlier_presid";1.0;1.0
"made_good";1.0;1.0
"made_good_start";1.0;1.0
"made_remark";4.0;4.0
"made_remark_held";1.0;1.0
"made_remark_meet";1.0;1.0
"made_remark_met";1.0;1.0
"made_remark_respons";1.0;1.0
"made_spirit";2.0;2.0
"made_spirit_joint";2.0;2.0
"made_tuesday";1.0;1.0
"made_tuesday_soft";1.0;1.0
"magsaysay_largest";1.0;1.0
"magsaysay_largest_militari";1.0;1.0
"magsaysay_laur";1.0;1.0
"magsaysay_laur_nueva";1.0;1.0
"maha_vajiralongkorn";1.0;1.0
"maha_vajiralongkorn_assum";1.0;1.0
"mai_initi";2.0;2.0
"mai_initi_cmim";2.0;2.0
"main_object";1.0;1.0
"main_object_china";1.0;1.0
"maintain_level";2.0;2.0
"maintain_level_exchang";2.0;2.0
"maintain_militari";1.0;1.0
"maintain_militari_base";1.0;1.0
"maintain_promot";2.0;2.0
"maintain_promot_peac";2.0;2.0
"maj_ezra";1.0;1.0
"maj_ezra_balagtey";1.0;1.0
"majesti_emperor";1.0;1.0
"majesti_emperor_akihito";1.0;1.0
"major_caus";1.0;1.0
"major_caus_health";1.0;1.0
"major_issu";1.0;1.0
"major_issu_principl";1.0;1.0
"major_joint";1.0;1.0
"major_joint_war";1.0;1.0
"major_project";2.0;2.0
"major_project_action";2.0;2.0
"major_territori";1.0;1.0
"major_territori_claimant";1.0;1.0
"major_world";1.0;2.0
"major_world_countri";1.0;2.0
"make_benefit";1.0;1.0
"make_benefit_trickl";1.0;1.0
"make_concert";2.0;2.0
"make_concert_effort";2.0;2.0
"make_countri";1.0;1.0
"make_countri_super";1.0;1.0
"make_current";1.0;1.0
"make_current_system";1.0;1.0
"make_day";2.0;2.0
"make_day_offici";1.0;1.0
"make_day_visit";1.0;1.0
"make_enemi";1.0;1.0
"make_enemi_creat";1.0;1.0
"make_peac";1.0;1.0
"make_peac_philippin";1.0;1.0
"make_peopl";1.0;1.0
"make_peopl_know";1.0;1.0
"make_plan";1.0;1.0
"make_plan_cement";1.0;1.0
"make_planet";1.0;1.0
"make_planet_safer";1.0;1.0
"make_prepar";1.0;2.0
"make_prepar_joint";1.0;1.0
"make_prepar_year";1.0;1.0
"make_presid";2.0;2.0
"make_presid_rodrigo";2.0;2.0
"make_state";2.0;2.0
"make_state_call";2.0;2.0
"make_twilight";1.0;1.0
"make_twilight_year";1.0;1.0
"make_visit";1.0;1.0
"make_visit_backdrop";1.0;1.0
"malacanang_presidenti";5.0;5.0
"malacanang_presidenti_palac";5.0;5.0
"malaya_lola";1.0;1.0
"malaya_lola_free";1.0;1.0
"malaya_spoke";1.0;1.0
"malaya_spoke_high";1.0;1.0
"malaysian_expert";1.0;1.0
"malaysian_expert_said";1.0;1.0
"manag_differ";2.0;2.0
"manag_differ_accumul";1.0;1.0
"manag_differ_south";1.0;1.0
"manag_patient";1.0;1.0
"manag_patient_refer";1.0;1.0
"mango_pack";2.0;2.0
"mango_pack_facil";2.0;2.0
"manila_anti";1.0;1.0
"manila_anti_marco";1.0;1.0
"manila_casipl";1.0;1.0
"manila_casipl_said";1.0;1.0
"manila_davao";1.0;1.0
"manila_davao_citi";1.0;1.0
"manila_draw";1.0;1.0
"manila_draw_critic";1.0;1.0
"manila_fierc";1.0;1.0
"manila_fierc_u";1.0;1.0
"manila_fight";1.0;1.0
"manila_fight_terror";1.0;1.0
"manila_friday";1.0;1.0
"manila_friday_state";1.0;1.0
"manila_ink";1.0;1.0
"manila_ink_defens";1.0;1.0
"manila_marco";1.0;1.0
"manila_marco_famili";1.0;1.0
"manila_offer";1.0;1.0
"manila_offer_wish";1.0;1.0
"manila_prepar";1.0;1.0
"manila_prepar_i";1.0;1.0
"manila_presid";1.0;1.0
"manila_presid_s";1.0;1.0
"manila_s";2.0;2.0
"manila_s_intern";1.0;1.0
"manila_s_tradit";1.0;1.0
"manila_said";2.0;2.0
"manila_said_build";1.0;1.0
"manila_said_friday";1.0;1.0
"manila_separ";1.0;1.0
"manila_separ_allianc";1.0;1.0
"manila_sign";1.0;1.0
"manila_sign_philippin";1.0;1.0
"manila_tight";1.0;1.0
"manila_tight_concern";1.0;1.0
"manila_tokyo";1.0;1.0
"manila_tokyo_govern";1.0;1.0
"manila_u";1.0;1.0
"manila_u_s";1.0;1.0
"manila_week";1.0;1.0
"manila_week_meet";1.0;1.0
"mankind_foreign";1.0;1.0
"mankind_foreign_ministri";1.0;1.0
"manner_seek";1.0;1.0
"manner_seek_mutual";1.0;1.0
"manner_side";2.0;2.0
"manner_side_reaffirm";2.0;2.0
"marco_bodi";1.0;1.0
"marco_bodi_provinc";1.0;1.0
"marco_cemeteri";1.0;1.0
"marco_cemeteri_marco";1.0;1.0
"marco_deserv";1.0;1.0
"marco_deserv_space";1.0;1.0
"marco_elect";1.0;1.0
"marco_elect_overthrown";1.0;1.0
"marco_famili";1.0;2.0
"marco_famili_plead";1.0;1.0
"marco_famili_support";1.0;1.0
"marco_group";1.0;1.0
"marco_group_marco";1.0;1.0
"marco_hero";1.0;1.0
"marco_hero_cemeteri";1.0;1.0
"marco_human";1.0;1.0
"marco_human_right";1.0;1.0
"marco_remain";1.0;1.0
"marco_remain_inter";1.0;1.0
"marcos_allow";1.0;1.0
"marcos_allow_transfer";1.0;1.0
"mari_banaag";1.0;1.0
"mari_banaag_told";1.0;1.0
"marin_environ";2.0;2.0
"marin_environ_accord";2.0;2.0
"marin_wrap";1.0;1.0
"marin_wrap_amphibi";1.0;1.0
"maritim_cooper";2.0;2.0
"maritim_cooper_implement";2.0;2.0
"maritim_disput";3.0;3.0
"maritim_disput_especi";1.0;1.0
"maritim_disput_handl";1.0;1.0
"maritim_disput_includ";1.0;1.0
"maritim_emerg";2.0;2.0
"maritim_emerg_incid";2.0;2.0
"maritim_interest";1.0;1.0
"maritim_interest_u";1.0;1.0
"maritim_safeti";1.0;1.0
"maritim_safeti_capabl";1.0;1.0
"maritim_spat";1.0;1.0
"maritim_spat_japan";1.0;1.0
"mark_year";2.0;2.0
"mark_year_friend";2.0;2.0
"market_philippin";1.0;1.0
"market_philippin_product";1.0;1.0
"market_side";2.0;2.0
"market_side_commit";2.0;2.0
"mathemat_side";2.0;2.0
"mathemat_side_agre";2.0;2.0
"matter_mutual";1.0;1.0
"matter_mutual_interest";1.0;1.0
"matter_resolv";1.0;1.0
"matter_resolv_presid";1.0;1.0
"matter_station";1.0;1.0
"matter_station_militari";1.0;1.0
"matter_yes";1.0;1.0
"matter_yes_follow";1.0;1.0
"mausoleum_famili";1.0;1.0
"mausoleum_famili_s";1.0;1.0
"mayb_i";1.0;1.0
"mayb_i_review";1.0;1.0
"mayb_shift";1.0;1.0
"mayb_shift_emphasi";1.0;1.0
"mayor_davao";1.0;1.0
"mayor_davao_year";1.0;1.0
"mayor_inday";1.0;1.0
"mayor_inday_sara";1.0;1.0
"mean_cancel";1.0;1.0
"mean_cancel_abrog";1.0;1.0
"mean_enabl";1.0;1.0
"mean_enabl_philippin";1.0;1.0
"mean_invest";1.0;1.0
"mean_invest_come";1.0;1.0
"mean_let";1.0;1.0
"mean_let_go";1.0;1.0
"mean_market";1.0;1.0
"mean_market_philippin";1.0;1.0
"mean_resort";2.0;2.0
"mean_resort_threat";2.0;2.0
"mean_sever";1.0;1.0
"mean_sever_relationship";1.0;1.0
"meaning_exchang";2.0;2.0
"meaning_exchang_field";2.0;2.0
"meaningless_scapegoat";1.0;1.0
"meaningless_scapegoat_china";1.0;1.0
"measur_increas";2.0;2.0
"measur_increas_mutual";2.0;2.0
"mechan_bilater";2.0;2.0
"mechan_bilater_consult";2.0;2.0
"mechan_enhanc";2.0;2.0
"mechan_enhanc_understand";2.0;2.0
"mechan_joint";2.0;2.0
"mechan_joint_investig";2.0;2.0
"mechan_side";2.0;2.0
"mechan_side_encourag";2.0;2.0
"mechan_use";2.0;2.0
"mechan_use_meet";2.0;2.0
"media_author";2.0;2.0
"media_author_china";2.0;2.0
"media_highlight";1.0;1.0
"media_highlight_good";1.0;1.0
"media_includ";2.0;2.0
"media_includ_peopl";2.0;2.0
"media_personnel";2.0;2.0
"media_personnel_exchang";2.0;2.0
"media_philippin";2.0;2.0
"media_philippin_media";2.0;2.0
"media_product";2.0;2.0
"media_product_cooper";2.0;2.0
"media_report";1.0;1.0
"media_report_say";1.0;1.0
"medialdea_said";1.0;1.0
"medialdea_said_palac";1.0;1.0
"medium_term";1.0;1.0
"medium_term_develop";1.0;1.0
"medvedev_deepli";1.0;1.0
"medvedev_deepli_impress";1.0;1.0
"medvedev_repeat";1.0;1.0
"medvedev_repeat_speech";1.0;1.0
"meet_abe";1.0;1.0
"meet_abe_seek";1.0;1.0
"meet_amic";2.0;2.0
"meet_amic_friend";2.0;2.0
"meet_busi";1.0;1.0
"meet_busi_leader";1.0;1.0
"meet_chines";1.0;1.0
"meet_chines_counterpart";1.0;1.0
"meet_common";1.0;1.0
"meet_common_interest";1.0;1.0
"meet_countri";1.0;1.0
"meet_countri_leader";1.0;1.0
"meet_davao";1.0;1.0
"meet_davao_unit";1.0;1.0
"meet_dutert";1.0;1.0
"meet_dutert_day";1.0;1.0
"meet_expect";1.0;1.0
"meet_expect_enhanc";1.0;1.0
"meet_filipino";1.0;1.0
"meet_filipino_japan";1.0;1.0
"meet_japanes";5.0;7.0
"meet_japanes_emperor";1.0;1.0
"meet_japanes_prime";5.0;5.0
"meet_japanes_top";1.0;1.0
"meet_month";1.0;1.0
"meet_month_dutert";1.0;1.0
"meet_philippin";1.0;1.0
"meet_philippin_partner";1.0;1.0
"meet_regular";2.0;2.0
"meet_regular_current";2.0;2.0
"meet_russian";1.0;1.0
"meet_russian_leader";1.0;1.0
"meet_sultan";1.0;1.0
"meet_sultan_haji";1.0;1.0
"meet_world";2.0;2.0
"meet_world_trade";2.0;2.0
"mega_citi";1.0;1.0
"mega_citi_dutert";1.0;1.0
"mega_drug";1.0;1.0
"mega_drug_treatment";1.0;1.0
"member_state";2.0;2.0
"member_state_china";2.0;2.0
"memoranda_understand";2.0;2.0
"memoranda_understand_mou";2.0;2.0
"memorandum_agreement";2.0;2.0
"memorandum_agreement_state";2.0;2.0
"memorandum_understand";3.0;20.0
"memorandum_understand_china";2.0;2.0
"memorandum_understand_financ";2.0;2.0
"memorandum_understand_formul";2.0;2.0
"memorandum_understand_general";2.0;2.0
"memorandum_understand_ministri";2.0;6.0
"memorandum_understand_nation";2.0;4.0
"memorandum_understand_tourism";2.0;2.0
"menac_un";1.0;1.0
"menac_un_european";1.0;1.0
"mental_compat";1.0;1.0
"mental_compat_region";1.0;1.0
"mention_comfort";1.0;1.0
"mention_comfort_women";1.0;1.0
"mention_u";2.0;2.0
"mention_u_s";2.0;2.0
"mess_south";1.0;1.0
"mess_south_china";1.0;1.0
"mess_u";1.0;1.0
"mess_u_s";1.0;1.0
"met_chines";1.0;1.0
"met_chines_counterpart";1.0;1.0
"met_peopl";1.0;1.0
"met_peopl_filipino";1.0;1.0
"met_presid";2.0;2.0
"met_presid_rodrigo";2.0;2.0
"met_vientian";1.0;1.0
"met_vientian_sidelin";1.0;1.0
"method_promot";1.0;1.0
"method_promot_understand";1.0;1.0
"middl_class";1.0;1.0
"middl_class_societi";1.0;1.0
"mileston_identifi";1.0;1.0
"mileston_identifi_guid";1.0;1.0
"mileston_visit";2.0;2.0
"mileston_visit_infus";2.0;2.0
"militari_agreement";1.0;1.0
"militari_agreement_unit";1.0;1.0
"militari_alli";1.0;1.0
"militari_alli_strateg";1.0;1.0
"militari_allianc";1.0;3.0
"militari_allianc_philippin";1.0;1.0
"militari_allianc_relev";1.0;1.0
"militari_allianc_speech";1.0;1.0
"militari_base";2.0;2.0
"militari_base_dutert";1.0;1.0
"militari_base_philippin";1.0;1.0
"militari_brothel";1.0;1.0
"militari_brothel_world";1.0;1.0
"militari_checkpoint";1.0;1.0
"militari_checkpoint_southern";1.0;1.0
"militari_cooper";2.0;2.0
"militari_cooper_compon";2.0;2.0
"militari_day";1.0;1.0
"militari_day_leav";1.0;1.0
"militari_drill";1.0;1.0
"militari_drill_u";1.0;1.0
"militari_exercis";3.0;4.0
"militari_exercis_held";1.0;1.0
"militari_exercis_u";2.0;2.0
"militari_exercis_year";1.0;1.0
"militari_expert";1.0;1.0
"militari_expert_mindanao";1.0;1.0
"militari_fight";2.0;2.0
"militari_fight_terror";2.0;2.0
"militari_honor";1.0;1.0
"militari_honor_plot";1.0;1.0
"militari_join";1.0;1.0
"militari_join_joint";1.0;1.0
"militari_mean";1.0;1.0
"militari_mean_sever";1.0;1.0
"militari_muscl";1.0;1.0
"militari_muscl_make";1.0;1.0
"militari_reserv";1.0;1.0
"militari_reserv_philippin";1.0;1.0
"militari_s";1.0;1.0
"militari_s_fort";1.0;1.0
"militari_safeguard";1.0;1.0
"militari_safeguard_nation";1.0;1.0
"militari_secur";1.0;1.0
"militari_secur_issu";1.0;1.0
"militari_take";2.0;2.0
"militari_take_part";1.0;1.0
"militari_take_respons";1.0;1.0
"militari_term";2.0;2.0
"militari_term_prohibit";1.0;1.0
"militari_term_say";1.0;1.0
"militari_took";1.0;1.0
"militari_took_street";1.0;1.0
"militari_troop";4.0;4.0
"militari_troop_countri";1.0;1.0
"militari_troop_includ";1.0;1.0
"militari_troop_philippin";2.0;2.0
"militarili_perpetu";1.0;1.0
"militarili_perpetu_brown";1.0;1.0
"million_filipino";4.0;4.0
"million_filipino_back";1.0;1.0
"million_filipino_drug";1.0;1.0
"million_filipino_illeg";2.0;2.0
"million_peopl";1.0;1.0
"million_peopl_die";1.0;1.0
"million_potenti";1.0;1.0
"million_potenti_employ";1.0;1.0
"million_tourist";1.0;1.0
"million_tourist_plan";1.0;1.0
"million_u";1.0;1.0
"million_u_s";1.0;1.0
"million_year";1.0;1.0
"million_year_percent";1.0;1.0
"mindanao_chines";2.0;2.0
"mindanao_chines_citi";2.0;2.0
"mindanao_command";1.0;2.0
"mindanao_command_air";1.0;1.0
"mindanao_command_said";1.0;1.0
"mindanao_i";1.0;1.0
"mindanao_i_want";1.0;1.0
"mindanao_philippin";1.0;1.0
"mindanao_presid";1.0;1.0
"mindanao_presid_rodrigo";1.0;1.0
"mindanao_southern";1.0;1.0
"mindanao_southern_philippin";1.0;1.0
"mindanao_task";1.0;1.0
"mindanao_task_help";1.0;1.0
"mindanao_u";1.0;1.0
"mindanao_u_s";1.0;1.0
"mindset_depend";1.0;1.0
"mindset_depend_subservi";1.0;1.0
"mingjiang_associ";1.0;1.0
"mingjiang_associ_professor";1.0;1.0
"minist_affair";1.0;1.0
"minist_affair_hj";1.0;1.0
"minist_asean";2.0;2.0
"minist_asean_member";2.0;2.0
"minist_dmitri";1.0;1.0
"minist_dmitri_medvedev";1.0;1.0
"minist_lim";1.0;1.0
"minist_lim_jock";1.0;1.0
"minist_make";1.0;1.0
"minist_make_state";1.0;1.0
"minist_s";1.0;1.0
"minist_s_offic";1.0;1.0
"minist_shinzo";8.0;8.0
"minist_shinzo_abe";8.0;8.0
"minist_wang";1.0;1.0
"minist_wang_yi";1.0;1.0
"ministri_agricultur";2.0;2.0
"ministri_agricultur_peopl";2.0;2.0
"ministri_brand";1.0;1.0
"ministri_brand_intrus";1.0;1.0
"ministri_commerc";2.0;6.0
"ministri_commerc_govern";2.0;2.0
"ministri_commerc_peopl";2.0;4.0
"ministri_consult";2.0;2.0
"ministri_consult_consular";2.0;2.0
"ministri_histor";1.0;1.0
"ministri_histor_visit";1.0;1.0
"ministri_secur";2.0;2.0
"ministri_secur_peopl";2.0;2.0
"ministri_spokesman";1.0;1.0
"ministri_spokesman_lu";1.0;1.0
"ministri_spokesperson";3.0;3.0
"ministri_spokesperson_geng";1.0;1.0
"ministri_spokesperson_lu";2.0;2.0
"ministri_urg";1.0;1.0
"ministri_urg_unit";1.0;1.0
"mission_intend";1.0;1.0
"mission_intend_put";1.0;1.0
"mitig_v";2.0;2.0
"mitig_v_complianc";2.0;2.0
"miura_scholar";1.0;1.0
"miura_scholar_intern";1.0;1.0
"model_univers";2.0;2.0
"model_univers_research";2.0;2.0
"modern_transport";1.0;1.0
"modern_transport_said";1.0;1.0
"momentum_driven";2.0;2.0
"momentum_driven_asean";2.0;2.0
"momentum_mess";1.0;1.0
"momentum_mess_u";1.0;1.0
"monarch_ad";1.0;1.0
"monarch_ad_includ";1.0;1.0
"monarch_die";1.0;1.0
"monarch_die_thursday";1.0;1.0
"monarch_express";1.0;1.0
"monarch_express_appreci";1.0;1.0
"monarch_guid";1.0;1.0
"monarch_guid_hand";1.0;1.0
"monday_istana";1.0;1.0
"monday_istana_nurul";1.0;1.0
"month_dutert";1.0;1.0
"month_dutert_prais";1.0;1.0
"month_earlier";1.0;1.0
"month_earlier_call";1.0;1.0
"month_fiscal";1.0;1.0
"month_fiscal_gap";1.0;1.0
"month_govern";1.0;1.0
"month_govern_revenu";1.0;1.0
"month_invit";1.0;1.0
"month_invit_japanes";1.0;1.0
"month_japan";1.0;1.0
"month_japan_wiser";1.0;1.0
"month_submit";1.0;1.0
"month_submit_hous";1.0;1.0
"month_year";1.0;2.0
"month_year_expenditur";1.0;1.0
"month_year_financ";1.0;1.0
"moreov_japan";1.0;1.0
"moreov_japan_tri";1.0;1.0
"moreov_said";1.0;1.0
"moreov_said_dutert";1.0;1.0
"morn_ceremoni";1.0;1.0
"morn_ceremoni_leader";1.0;1.0
"morn_world";1.0;1.0
"morn_world_predict";1.0;1.0
"moscow_elabor";1.0;1.0
"moscow_elabor_envoy";1.0;1.0
"moscow_pleas";1.0;1.0
"moscow_pleas_formul";1.0;1.0
"mou_defens";2.0;2.0
"mou_defens_cooper";2.0;2.0
"mou_list";2.0;2.0
"mou_list_annex";2.0;2.0
"mou_strengthen";2.0;2.0
"mou_strengthen_bilater";2.0;2.0
"mourn_pass";1.0;1.0
"mourn_pass_thai";1.0;1.0
"mous_area";2.0;2.0
"mous_area_educ";2.0;2.0
"move_chines";1.0;1.0
"move_chines_foreign";1.0;1.0
"move_manila";1.0;1.0
"move_manila_s";1.0;1.0
"move_posit";1.0;1.0
"move_posit_direct";1.0;1.0
"move_serious";1.0;1.0
"move_serious_violat";1.0;1.0
"mr_dutert";1.0;1.0
"mr_dutert_know";1.0;1.0
"muddi_water";2.0;2.0
"muddi_water_south";2.0;2.0
"multilater_chiang";2.0;2.0
"multilater_chiang_mai";2.0;2.0
"multilater_organ";2.0;2.0
"multilater_organ_side";2.0;2.0
"multilater_region";2.0;2.0
"multilater_region_develop";2.0;2.0
"muscl_make";1.0;1.0
"muscl_make_countri";1.0;1.0
"mutual_agre";2.0;6.0
"mutual_agre_area";2.0;2.0
"mutual_agre_arrang";2.0;2.0
"mutual_agre_includ";2.0;2.0
"mutual_benefici";4.0;4.0
"mutual_benefici_countri";2.0;2.0
"mutual_benefici_posit";1.0;1.0
"mutual_benefici_relationship";1.0;1.0
"mutual_benefit";6.0;6.0
"mutual_benefit_conduc";3.0;3.0
"mutual_benefit_nation";1.0;1.0
"mutual_benefit_respect";1.0;1.0
"mutual_benefit_win";1.0;1.0
"mutual_defens";1.0;1.0
"mutual_defens_treati";1.0;1.0
"mutual_econom";2.0;2.0
"mutual_econom_social";2.0;2.0
"mutual_import";1.0;1.0
"mutual_import_countri";1.0;1.0
"mutual_interest";1.0;1.0
"mutual_interest_countri";1.0;1.0
"mutual_respect";3.0;3.0
"mutual_respect_sincer";3.0;3.0
"mutual_trust";4.0;5.0
"mutual_trust_confid";2.0;2.0
